ID_VMP_NM;VMP_NM;VERSION;DATE_FROM;DATE_TO
3839;Methotrexate 25mg/1ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
3840;Methotrexate 27.5mg/0.55ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
3841;Methotrexate 2mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
3842;Methotrexate 30mg/0.6ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
3843;Methotrexate 50mg/2ml solution for injection vials;1;2018-11-07;2018-11-07
3844;Methotrexate 7.5mg/0.15ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
3845;Methotrexate 7.5mg/0.3ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
3846;Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
3847;Methoxy polyethylene glycol-epoetin beta 120micrograms/0.3ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
3848;Methoxy polyethylene glycol-epoetin beta 30micrograms/0.3ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
3849;Methoxy polyethylene glycol-epoetin beta 50micrograms/0.3ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
3850;Methoxy polyethylene glycol-epoetin beta 75micrograms/0.3ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
3851;Methyl salicylate 30% / Menthol 8% cream;1;2018-11-07;2018-11-07
3852;Methyl salicylate liquid;1;2018-11-07;2018-11-07
3853;Methylcellulose 500mg tablets;1;2018-11-07;2018-11-07
3854;Methyldopa 125mg tablets;1;2018-11-07;2018-11-07
3855;Methyldopa 250mg tablets;1;2018-11-07;2018-11-07
3856;Methyldopa 500mg tablets;1;2018-11-07;2018-11-07
3857;Methylnaltrexone bromide 12mg/0.6ml solution for injection vials;1;2018-11-07;2018-11-07
3858;Methylphenidate 10mg modified-release capsules;1;2018-11-07;2018-11-07
3859;Methylphenidate 10mg tablets;1;2018-11-07;2018-11-07
3860;Methylphenidate 18mg modified-release tablets;1;2018-11-07;2018-11-07
3861;Methylphenidate 20mg modified-release capsules;1;2018-11-07;2018-11-07
3862;Methylphenidate 20mg tablets;1;2018-11-07;2018-11-07
3863;Methylphenidate 27mg modified-release tablets;1;2018-11-07;2018-11-07
3864;Methylphenidate 30mg modified-release capsules;1;2018-11-07;2018-11-07
3865;Methylphenidate 36mg modified-release tablets;1;2018-11-07;2018-11-07
3866;Methylphenidate 40mg modified-release capsules;1;2018-11-07;2018-11-07
3867;Methylphenidate 50mg modified-release capsules;1;2018-11-07;2018-11-07
3868;Methylphenidate 54mg modified-release tablets;1;2018-11-07;2018-11-07
3869;Methylphenidate 5mg modified-release capsules;1;2018-11-07;2018-11-07
3870;Methylphenidate 5mg tablets;1;2018-11-07;2018-11-07
3871;Methylphenidate 60mg modified-release capsules;1;2018-11-07;2018-11-07
3872;Methylprednisolone 100mg tablets;1;2018-11-07;2018-11-07
3873;Methylprednisolone 16mg tablets;1;2018-11-07;2018-11-07
3874;Methylprednisolone 2mg tablets;1;2018-11-07;2018-11-07
3875;Methylprednisolone 40mg/1ml / Lidocaine 10mg/1ml (1%) suspension for injection vials;1;2018-11-07;2018-11-07
3876;Methylprednisolone 4mg tablets;1;2018-11-07;2018-11-07
3877;Methylprednisolone 80mg/2ml / Lidocaine 20mg/2ml (1%) suspension for injection vials;1;2018-11-07;2018-11-07
3878;Methylprednisolone acetate 120mg/3ml suspension for injection vials;1;2018-11-07;2018-11-07
3879;Methylprednisolone acetate 40mg/1ml suspension for injection vials;1;2018-11-07;2018-11-07
3880;Methylprednisolone acetate 80mg/2ml suspension for injection vials;1;2018-11-07;2018-11-07
3881;Methylprednisolone sodium succinate 1g powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
3882;Methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
3883;Methylprednisolone sodium succinate 500mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
3884;Metoclopramide 100mg/20ml solution for injection ampoules;1;2018-11-07;2018-11-07
3885;Metoclopramide 10mg tablets;1;2018-11-07;2018-11-07
3886;Metoclopramide 10mg/2ml solution for injection ampoules;1;2018-11-07;2018-11-07
3887;Metoclopramide 15mg modified-release capsules;1;2018-11-07;2018-11-07
3888;Metoclopramide 5mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
3889;Metoprolol 100mg tablets;1;2018-11-07;2018-11-07
3890;Metoprolol 200mg modified-release tablets;1;2018-11-07;2018-11-07
3891;Metoprolol 50mg tablets;1;2018-11-07;2018-11-07
3892;Metoprolol 5mg/5ml solution for injection ampoules;1;2018-11-07;2018-11-07
3893;Metronidazole 0.75% cream;1;2018-11-07;2018-11-07
3894;Metronidazole 0.75% gel;1;2018-11-07;2018-11-07
3895;Metronidazole 0.75% vaginal gel;1;2018-11-07;2018-11-07
3896;Metronidazole 1g suppositories;1;2018-11-07;2018-11-07
3897;Metronidazole 200mg tablets;1;2018-11-07;2018-11-07
3898;Metronidazole 200mg/5ml oral suspension;1;2018-11-07;2018-11-07
3899;Metronidazole 400mg tablets;1;2018-11-07;2018-11-07
3900;Metronidazole 500mg suppositories;1;2018-11-07;2018-11-07
3901;Metronidazole 500mg tablets;1;2018-11-07;2018-11-07
3902;Metyrapone 250mg capsules;1;2018-11-07;2018-11-07
3903;Mianserin 10mg tablets;1;2018-11-07;2018-11-07
3904;Mianserin 30mg tablets;1;2018-11-07;2018-11-07
3905;Micafungin 50mg powder for solution for infusion vials;1;2018-11-07;2018-11-07
3906;Miconazole 0.16% dry powder spray;1;2018-11-07;2018-11-07
3907;Miconazole 1.2g vaginal capsules;1;2018-11-07;2018-11-07
3908;Miconazole 2% cream;1;2018-11-07;2018-11-07
3909;Miconazole 2% powder;1;2018-11-07;2018-11-07
3910;Miconazole 2% vaginal cream;1;2018-11-07;2018-11-07
3911;Miconazole 20mg/g oromucosal gel sugar free;1;2018-11-07;2018-11-07
3912;Midazolam 10mg/1ml oromucosal solution pre-filled oral syringes sugar free;1;2018-11-07;2018-11-07
3913;Midazolam 10mg/2ml oromucosal solution pre-filled oral syringes;1;2018-11-07;2018-11-07
3914;Midazolam 10mg/2ml oromucosal solution pre-filled oral syringes sugar free;1;2018-11-07;2018-11-07
3915;Midazolam 10mg/2ml solution for injection ampoules;1;2018-11-07;2018-11-07
3916;Midazolam 10mg/5ml solution for injection ampoules;1;2018-11-07;2018-11-07
3917;Midazolam 2.5mg/0.5ml oromucosal solution pre-filled oral syringes;1;2018-11-07;2018-11-07
3918;Midazolam 2.5mg/0.5ml oromucosal solution pre-filled oral syringes sugar free;1;2018-11-07;2018-11-07
3919;Midazolam 2mg/2ml solution for injection ampoules;1;2018-11-07;2018-11-07
3920;Midazolam 50mg/10ml solution for injection ampoules;1;2018-11-07;2018-11-07
3921;Midazolam 5mg/1ml oromucosal solution pre-filled oral syringes;1;2018-11-07;2018-11-07
3922;Midazolam 5mg/1ml oromucosal solution pre-filled oral syringes sugar free;1;2018-11-07;2018-11-07
3923;Midazolam 5mg/5ml solution for injection ampoules;1;2018-11-07;2018-11-07
3924;Midazolam 7.5mg/1.5ml oromucosal solution pre-filled oral syringes;1;2018-11-07;2018-11-07
3925;Midazolam 7.5mg/1.5ml oromucosal solution pre-filled oral syringes sugar free;1;2018-11-07;2018-11-07
3926;Midodrine 2.5mg tablets;1;2018-11-07;2018-11-07
3927;Midodrine 5mg tablets;1;2018-11-07;2018-11-07
3928;Milrinone 10mg/10ml solution for injection ampoules;1;2018-11-07;2018-11-07
3929;Minocycline 100mg capsules;1;2018-11-07;2018-11-07
3930;Minocycline 100mg modified-release capsules;1;2018-11-07;2018-11-07
3931;Minocycline 100mg tablets;1;2018-11-07;2018-11-07
3932;Minocycline 50mg capsules;1;2018-11-07;2018-11-07
3933;Minocycline 50mg tablets;1;2018-11-07;2018-11-07
3934;Minoxidil 10mg tablets;1;2018-11-07;2018-11-07
3935;Minoxidil 2.5mg tablets;1;2018-11-07;2018-11-07
3936;Minoxidil 5mg tablets;1;2018-11-07;2018-11-07
3937;Mirabegron 25mg modified-release tablets;1;2018-11-07;2018-11-07
3938;Mirabegron 50mg modified-release tablets;1;2018-11-07;2018-11-07
3939;Mirtazapine 15mg orodispersible tablets;1;2018-11-07;2018-11-07
3940;Mirtazapine 15mg tablets;1;2018-11-07;2018-11-07
3941;Mirtazapine 15mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
3942;Mirtazapine 30mg orodispersible tablets;1;2018-11-07;2018-11-07
3943;Mirtazapine 30mg tablets;1;2018-11-07;2018-11-07
3944;Mirtazapine 45mg orodispersible tablets;1;2018-11-07;2018-11-07
3945;Mirtazapine 45mg tablets;1;2018-11-07;2018-11-07
3946;Misoprostol 200microgram tablets;1;2018-11-07;2018-11-07
3947;Mizolastine 10mg modified-release tablets;1;2018-11-07;2018-11-07
3948;Moclobemide 150mg tablets;1;2018-11-07;2018-11-07
3949;Moclobemide 300mg tablets;1;2018-11-07;2018-11-07
3950;Modafinil 100mg tablets;1;2018-11-07;2018-11-07
3951;Modafinil 200mg tablets;1;2018-11-07;2018-11-07
3952;Moexipril 15mg tablets;1;2018-11-07;2018-11-07
3953;Mometasone 0.1% cream;1;2018-11-07;2018-11-07
3954;Mometasone 0.1% ointment;1;2018-11-07;2018-11-07
3955;Mometasone 0.1% scalp lotion;1;2018-11-07;2018-11-07
3956;Mometasone 200micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
3957;Mometasone 400micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
3958;Mometasone 50micrograms/dose nasal spray;1;2018-11-07;2018-11-07
3959;Montelukast 10mg tablets;1;2018-11-07;2018-11-07
3960;Montelukast 4mg chewable tablets sugar free;1;2018-11-07;2018-11-07
3961;Montelukast 4mg granules sachets sugar free;1;2018-11-07;2018-11-07
3962;Montelukast 5mg chewable tablets sugar free;1;2018-11-07;2018-11-07
3963;Moroctocog alfa 250unit powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
3964;Morphine 100mg modified-release capsules;1;2018-11-07;2018-11-07
3965;Morphine 100mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
3966;Morphine 100mg modified-release tablets;1;2018-11-07;2018-11-07
3967;Morphine 10mg modified-release capsules;1;2018-11-07;2018-11-07
3968;Morphine 10mg modified-release tablets;1;2018-11-07;2018-11-07
3969;Morphine 10mg tablets;1;2018-11-07;2018-11-07
3970;Morphine 120mg modified-release capsules;1;2018-11-07;2018-11-07
3971;Morphine 150mg modified-release capsules;1;2018-11-07;2018-11-07
3972;Morphine 15mg modified-release tablets;1;2018-11-07;2018-11-07
3973;Morphine 200mg modified-release capsules;1;2018-11-07;2018-11-07
3974;Morphine 200mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
3975;Morphine 200mg modified-release tablets;1;2018-11-07;2018-11-07
3976;Morphine 20mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
3977;Morphine 20mg tablets;1;2018-11-07;2018-11-07
3978;Morphine 30mg modified-release capsules;1;2018-11-07;2018-11-07
3979;Morphine 30mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
3980;Morphine 30mg modified-release tablets;1;2018-11-07;2018-11-07
3981;Morphine 50mg tablets;1;2018-11-07;2018-11-07
3982;Morphine 5mg modified-release tablets;1;2018-11-07;2018-11-07
3983;Morphine 60mg modified-release capsules;1;2018-11-07;2018-11-07
3984;Morphine 60mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
3985;Morphine 60mg modified-release tablets;1;2018-11-07;2018-11-07
3986;Morphine 90mg modified-release capsules;1;2018-11-07;2018-11-07
3987;Morphine sulfate 10mg suppositories;1;2018-11-07;2018-11-07
3988;Morphine sulfate 10mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
3989;Morphine sulfate 10mg/5ml oral solution;1;2018-11-07;2018-11-07
3990;Morphine sulfate 15mg suppositories;1;2018-11-07;2018-11-07
3991;Morphine sulfate 15mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
3992;Morphine sulfate 20mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
3993;Morphine sulfate 20mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
3994;Morphine sulfate 30mg suppositories;1;2018-11-07;2018-11-07
3995;Morphine sulfate 30mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
3996;Morphine sulfate 50mg/50ml solution for infusion vials;1;2018-11-07;2018-11-07
3997;Morphine sulfate 60mg/2ml solution for injection ampoules;1;2018-11-07;2018-11-07
3998;Morphine tartrate 10mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
3999;Morphine tartrate 15mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
4000;Mouthwash solution tablets;1;2018-11-07;2018-11-07
4001;Moxifloxacin 0.5% eye drops;1;2018-11-07;2018-11-07
4002;Moxifloxacin 400mg tablets;1;2018-11-07;2018-11-07
4003;Moxisylyte 40mg tablets;1;2018-11-07;2018-11-07
4004;Moxonidine 200microgram tablets;1;2018-11-07;2018-11-07
4005;Moxonidine 300microgram tablets;1;2018-11-07;2018-11-07
4006;Moxonidine 400microgram tablets;1;2018-11-07;2018-11-07
4007;Multinutrient capsules;1;2018-11-07;2018-11-07
4008;Multinutrient liquid;1;2018-11-07;2018-11-07
4009;Multinutrient tablets;1;2018-11-07;2018-11-07
4010;Multiple pack dressing No 1;1;2018-11-07;2018-11-07
4011;Multivitamin and Mineral capsules;1;2018-11-07;2018-11-07
4012;Multivitamin and Mineral chewable tablets;1;2018-11-07;2018-11-07
4013;Multivitamin and Mineral liquid sugar free;1;2018-11-07;2018-11-07
4014;Multivitamin and Mineral tablets;1;2018-11-07;2018-11-07
4015;Multivitamin chewable tablets;1;2018-11-07;2018-11-07
4016;Multivitamin liquid;1;2018-11-07;2018-11-07
4017;Multivitamin liquid sugar free;1;2018-11-07;2018-11-07
4018;Multivitamin tablets;1;2018-11-07;2018-11-07
4019;Mupirocin 2% cream;1;2018-11-07;2018-11-07
4020;Mupirocin 2% nasal ointment;1;2018-11-07;2018-11-07
4021;Mupirocin 2% ointment;1;2018-11-07;2018-11-07
4022;Mycophenolate mofetil 1g/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
4023;Mycophenolate mofetil 250mg capsules;1;2018-11-07;2018-11-07
4024;Mycophenolate mofetil 500mg powder for solution for infusion vials;1;2018-11-07;2018-11-07
4025;Mycophenolate mofetil 500mg tablets;1;2018-11-07;2018-11-07
4026;Mycophenolic acid 180mg gastro-resistant tablets;1;2018-11-07;2018-11-07
4027;Mycophenolic acid 360mg gastro-resistant tablets;1;2018-11-07;2018-11-07
4028;Nabilone 1mg capsules;1;2018-11-07;2018-11-07
4029;Nabilone 250microgram capsules;1;2018-11-07;2018-11-07
4030;Nabumetone 500mg tablets;1;2018-11-07;2018-11-07
4031;Nadolol 80mg tablets;1;2018-11-07;2018-11-07
4032;Nafarelin 200micrograms/dose nasal spray;1;2018-11-07;2018-11-07
4033;Naftidrofuryl 100mg capsules;1;2018-11-07;2018-11-07
4034;Nalmefene 18mg tablets;1;2018-11-07;2018-11-07
4035;Naloxegol 12.5mg tablets;1;2018-11-07;2018-11-07
4036;Naloxegol 25mg tablets;1;2018-11-07;2018-11-07
4037;Naloxone 2mg/2ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
4038;Naltrexone 50mg tablets;1;2018-11-07;2018-11-07
4039;Naltrexone 8mg / Bupropion 90mg modified-release tablets;1;2018-11-07;2018-11-07
4040;Nandrolone 50mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
4041;Naphazoline 0.012% eye drops;1;2018-11-07;2018-11-07
4042;Naproxen 125mg/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
4043;Naproxen 250mg effervescent tablets sugar free;1;2018-11-07;2018-11-07
4044;Naproxen 250mg gastro-resistant tablets;1;2018-11-07;2018-11-07
4045;Naproxen 250mg tablets;1;2018-11-07;2018-11-07
4046;Naproxen 250mg/5ml oral suspension;1;2018-11-07;2018-11-07
4047;Naproxen 375mg gastro-resistant tablets;1;2018-11-07;2018-11-07
4048;Naproxen 500mg / Esomeprazole 20mg modified-release tablets;1;2018-11-07;2018-11-07
4049;Naproxen 500mg gastro-resistant tablets;1;2018-11-07;2018-11-07
4050;Naproxen 500mg tablets;1;2018-11-07;2018-11-07
4051;Naproxen 500mg tablets and Misoprostol 200microgram tablets;1;2018-11-07;2018-11-07
4052;Naproxen sodium 275mg tablets;1;2018-11-07;2018-11-07
4053;Naratriptan 2.5mg tablets;1;2018-11-07;2018-11-07
4054;Nasal aspirator;1;2018-11-07;2018-11-07
4055;Nateglinide 120mg tablets;1;2018-11-07;2018-11-07
4056;Nateglinide 180mg tablets;1;2018-11-07;2018-11-07
4057;Nateglinide 60mg tablets;1;2018-11-07;2018-11-07
4058;Nebivolol 10mg tablets;1;2018-11-07;2018-11-07
4059;Nebivolol 2.5mg tablets;1;2018-11-07;2018-11-07
4060;Nebivolol 5mg tablets;1;2018-11-07;2018-11-07
4061;Nedocromil 2% eye drops;1;2018-11-07;2018-11-07
4062;Nedocromil 2mg/dose inhaler CFC free;1;2018-11-07;2018-11-07
4063;Needle clipping / chopping device;1;2018-11-07;2018-11-07
4064;Needle free Insulin delivery system;1;2018-11-07;2018-11-07
4065;Nefopam 30mg tablets;1;2018-11-07;2018-11-07
4066;Nelaton catheter female 10Ch;1;2018-11-07;2018-11-07
4067;Nelaton catheter female 12Ch;1;2018-11-07;2018-11-07
4068;Nelaton catheter female 14Ch;1;2018-11-07;2018-11-07
4069;Nelaton catheter female 16Ch;1;2018-11-07;2018-11-07
4070;Nelaton catheter female 18Ch;1;2018-11-07;2018-11-07
4071;Nelaton catheter female 20Ch;1;2018-11-07;2018-11-07
4072;Nelaton catheter female 6Ch;1;2018-11-07;2018-11-07
4073;Nelaton catheter female 8Ch;1;2018-11-07;2018-11-07
4074;Nelaton catheter male 10Ch;1;2018-11-07;2018-11-07
4075;Nelaton catheter male 12Ch;1;2018-11-07;2018-11-07
4076;Nelaton catheter male 14Ch;1;2018-11-07;2018-11-07
4077;Nelaton catheter male 16Ch;1;2018-11-07;2018-11-07
4078;Nelaton catheter male 18Ch;1;2018-11-07;2018-11-07
4079;Nelaton catheter male 20Ch;1;2018-11-07;2018-11-07
4080;Nelaton catheter male 22Ch;1;2018-11-07;2018-11-07
4081;Nelaton catheter male 6Ch;1;2018-11-07;2018-11-07
4082;Nelaton catheter male 8Ch;1;2018-11-07;2018-11-07
4083;Nelaton catheter male one size (12-18Ch);1;2018-11-07;2018-11-07
4084;Nelaton catheter paediatric 10Ch;1;2018-11-07;2018-11-07
4085;Nelaton catheter paediatric 5Ch;1;2018-11-07;2018-11-07
4086;Nelaton catheter paediatric 6Ch;1;2018-11-07;2018-11-07
4087;Nelaton catheter paediatric 8Ch;1;2018-11-07;2018-11-07
4088;Nelfinavir 250mg tablets;1;2018-11-07;2018-11-07
4089;Neocate Active powder;1;2018-11-07;2018-11-07
4090;Neocate Active powder 63g sachets;1;2018-11-07;2018-11-07
4091;Neocate Advance powder;1;2018-11-07;2018-11-07
4092;Neocate Advance powder sachets;1;2018-11-07;2018-11-07
4093;Neomycin 0.5% / Chlorhexidine hydrochloride 0.1% cream;1;2018-11-07;2018-11-07
4094;Neomycin 500mg tablets;1;2018-11-07;2018-11-07
4095;Neostigmine 15mg tablets;1;2018-11-07;2018-11-07
4096;Neostigmine 2.5mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
4097;Nepafenac 1mg/ml eye drops;1;2018-11-07;2018-11-07
4098;Nepafenac 3mg/ml eye drops;1;2018-11-07;2018-11-07
4099;Neuropathy sweat detection pads;1;2018-11-07;2018-11-07
4100;Nevirapine 200mg tablets;1;2018-11-07;2018-11-07
4101;Nicardipine 20mg capsules;1;2018-11-07;2018-11-07
4102;Nicardipine 30mg capsules;1;2018-11-07;2018-11-07
4103;Nicardipine 30mg modified-release capsules;1;2018-11-07;2018-11-07
4104;Nicardipine 45mg modified-release capsules;1;2018-11-07;2018-11-07
4105;Nicorandil 10mg tablets;1;2018-11-07;2018-11-07
