ID_AMP_NM;AMP_NM;BNF_CODE;PRESENTATION;STRENGTH;VERSION;DATE_FROM;DATE_TO
17321;Mediven Plus class 2 (23-32mmHg) below knee open toe lymphoedema garment size V;;Medi UK Ltd;Class 2 (23-32mmHg), size V , Beige;1;2018-11-09;2018-11-09
17322;Mediven Plus class 2 (23-32mmHg) below knee open toe lymphoedema garment size V;;Medi UK Ltd;Class 2 (23-32mmHg), size V, Black;1;2018-11-09;2018-11-09
17323;Mediven Plus class 2 (23-32mmHg) below knee open toe lymphoedema garment size VI;;Medi UK Ltd;Class 2 (23-32mmHg), size VI, Beige;1;2018-11-09;2018-11-09
17324;Mediven Plus class 2 (23-32mmHg) below knee open toe lymphoedema garment size VI;;Medi UK Ltd;Class 2 (23-32mmHg), size VI, Black;1;2018-11-09;2018-11-09
17325;Mediven Plus class 2 (23-32mmHg) below knee open toe lymphoedema garment size VII;;Medi UK Ltd;Class 2 (23-32mmHg), size VII, Beige;1;2018-11-09;2018-11-09
17326;Mediven Plus class 2 (23-32mmHg) below knee open toe lymphoedema garment size VII;;Medi UK Ltd;Class 2 (23-32mmHg), size VII, Black;1;2018-11-09;2018-11-09
17327;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size II;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide petite size II, Beige;1;2018-11-09;2018-11-09
17328;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size III;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide petite size III, Beige;1;2018-11-09;2018-11-09
17329;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size IV;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide petite size IV, Beige;1;2018-11-09;2018-11-09
17330;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size V;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide petite size V, Beige;1;2018-11-09;2018-11-09
17331;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size VI;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide petite size VI , Beige;1;2018-11-09;2018-11-09
17332;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size VI;;T/L E/W O/T S/T;PET I-VII;1;2018-11-09;2018-11-09
17333;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size VII;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide petite size VII, Beige;1;2018-11-09;2018-11-09
17334;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size I;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide size I, Beige;1;2018-11-09;2018-11-09
17335;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size III;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide size III, Beige;1;2018-11-09;2018-11-09
17336;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size V;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide size V, Beige;1;2018-11-09;2018-11-09
17337;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size VI;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide size VI, Beige;1;2018-11-09;2018-11-09
17338;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size VII;;Medi UK Ltd;Class 2 (23-32mmHg), extra wide size VII , Beige;1;2018-11-09;2018-11-09
17339;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size VII;;T/L E/W O/T S/T;I-VII;1;2018-11-09;2018-11-09
17340;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size I;;Medi UK Ltd;Class 2 (23-32mmHg), petite size I , Beige;1;2018-11-09;2018-11-09
17341;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size I;;T/L SILI TOP OP;PETITE;1;2018-11-09;2018-11-09
17342;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size II;;Medi UK Ltd;Class 2 (23-32mmHg), petite size II, Beige;1;2018-11-09;2018-11-09
17343;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size II;;Medi UK Ltd;Class 2 (23-32mmHg), petite size II, Black;1;2018-11-09;2018-11-09
17344;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size III;;Medi UK Ltd;Class 2 (23-32mmHg), petite size III, Beige;1;2018-11-09;2018-11-09
17345;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size IV;;Medi UK Ltd;Class 2 (23-32mmHg), petite size IV, Beige;1;2018-11-09;2018-11-09
17346;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size IV;;Medi UK Ltd;Class 2 (23-32mmHg), petite size IV, Black;1;2018-11-09;2018-11-09
17347;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size V;;Medi UK Ltd;Class 2 (23-32mmHg), petite size V, Beige;1;2018-11-09;2018-11-09
17348;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size VI;;Medi UK Ltd;Class 2 (23-32mmHg), petite size VI, Beige;1;2018-11-09;2018-11-09
17349;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment petite size VII;;Medi UK Ltd;Class 2 (23-32mmHg), petite size VII, Beige;1;2018-11-09;2018-11-09
17350;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size I;;Medi UK Ltd;Class 2 (23-32mmHg), size I , Beige;1;2018-11-09;2018-11-09
17351;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size I;;Medi UK Ltd;Class 2 (23-32mmHg), size I, Black;1;2018-11-09;2018-11-09
17352;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size I;;T/L S/T O/TOE;;1;2018-11-09;2018-11-09
17353;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size II;;Medi UK Ltd;Class 2 (23-32mmHg), size II, Beige;1;2018-11-09;2018-11-09
17354;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size III;;Medi UK Ltd;Class 2 (23-32mmHg), size III, Beige;1;2018-11-09;2018-11-09
17355;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size III;;Medi UK Ltd;Class 2 (23-32mmHg), size III, Black;1;2018-11-09;2018-11-09
17356;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size IV;;Medi UK Ltd;Class 2 (23-32mmHg), size IV, Beige;1;2018-11-09;2018-11-09
17357;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size IV;;Medi UK Ltd;Class 2 (23-32mmHg), size IV, Black;1;2018-11-09;2018-11-09
17358;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size V;;Medi UK Ltd;Class 2 (23-32mmHg), size V, Beige;1;2018-11-09;2018-11-09
17359;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size V;;Medi UK Ltd;Class 2 (23-32mmHg), size V, Black;1;2018-11-09;2018-11-09
17360;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size VI;;Medi UK Ltd;Class 2 (23-32mmHg), size VI, Beige;1;2018-11-09;2018-11-09
17361;Mediven Plus class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment size VII;;Medi UK Ltd;Class 2 (23-32mmHg), size VII, Black;1;2018-11-09;2018-11-09
17362;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment left petite size I;;Medi UK Ltd;Class 2 (23-32mmHg), left petite size I , Black;1;2018-11-09;2018-11-09
17363;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment left petite size I;;T/L PW/A L O/T;I-VII;1;2018-11-09;2018-11-09
17364;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment left size I;;Medi UK Ltd;Class 2 (23-32mmHg), left size I , Beige;1;2018-11-09;2018-11-09
17365;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment left size IV;;Medi UK Ltd;Class 2 (23-32mmHg), left size IV, Beige;1;2018-11-09;2018-11-09
17366;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment left size IV;;Medi UK Ltd;Class 2 (23-32mmHg), left size IV, Black;1;2018-11-09;2018-11-09
17367;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment left size V;;Medi UK Ltd;Class 2 (23-32mmHg), left size V, Black;1;2018-11-09;2018-11-09
17368;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right petite size II;;Medi UK Ltd;Class 2 (23-32mmHg), right petite size II, Beige;1;2018-11-09;2018-11-09
17369;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right petite size III;;Medi UK Ltd;Class 2 (23-32mmHg), right petite size III, Beige;1;2018-11-09;2018-11-09
17370;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right petite size V;;Medi UK Ltd;Class 2 (23-32mmHg), right petite size V, Black;1;2018-11-09;2018-11-09
17371;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right size I;;Medi UK Ltd;Class 2 (23-32mmHg), right size I , Beige;1;2018-11-09;2018-11-09
17372;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right size I;;Medi UK Ltd;Class 2 (23-32mmHg), right size I, Black;1;2018-11-09;2018-11-09
17373;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right size I;;T/L W/A R O/T;I-VII;1;2018-11-09;2018-11-09
17374;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right size IV;;Medi UK Ltd;Class 2 (23-32mmHg), right size IV, Beige;1;2018-11-09;2018-11-09
17375;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right size V;;Medi UK Ltd;Class 2 (23-32mmHg), right size V, Beige;1;2018-11-09;2018-11-09
17376;Mediven Plus class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right size V;;Medi UK Ltd;Class 2 (23-32mmHg), right size V, Black;1;2018-11-09;2018-11-09
17377;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment extra wide size I;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide size I, Beige;1;2018-11-09;2018-11-09
17378;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment extra wide size VII;;B/K OPN TOE;EXT WIDE;1;2018-11-09;2018-11-09
17379;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment extra wide size VII;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide size VII , Beige;1;2018-11-09;2018-11-09
17380;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size I;;Medi UK Ltd;Class 3 (34-46mmHg), petite size I, Beige;1;2018-11-09;2018-11-09
17381;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size I;;Medi UK Ltd;Class 3 (34-46mmHg), petite size I, Black;1;2018-11-09;2018-11-09
17382;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size IV;;Medi UK Ltd;Class 3 (34-46mmHg), petite size IV, Beige;1;2018-11-09;2018-11-09
17383;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size V;;Medi UK Ltd;Class 3 (34-46mmHg), petite size V, Beige;1;2018-11-09;2018-11-09
17384;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), petite size VII , Black;1;2018-11-09;2018-11-09
17385;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), petite size VII, Beige;1;2018-11-09;2018-11-09
17386;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment size I;;B/K OPN TOE;;1;2018-11-09;2018-11-09
17387;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment size I;;Medi UK Ltd;Class 3 (34-46mmHg), size I , Black;1;2018-11-09;2018-11-09
17388;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment size III;;Medi UK Ltd;Class 3 (34-46mmHg), size III, Beige;1;2018-11-09;2018-11-09
17389;Mediven Plus class 3 (34-46mmHg) below knee open toe lymphoedema garment size V;;Medi UK Ltd;Class 3 (34-46mmHg), size V, Black;1;2018-11-09;2018-11-09
17390;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size II;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide petite size II, Beige;1;2018-11-09;2018-11-09
17391;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size III;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide petite size III, Beige;1;2018-11-09;2018-11-09
17392;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size IV;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide petite size IV, Beige;1;2018-11-09;2018-11-09
17393;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size V;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide petite size V, Beige;1;2018-11-09;2018-11-09
17394;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size VI;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide petite size VI, Beige;1;2018-11-09;2018-11-09
17395;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide petite size VII , Beige;1;2018-11-09;2018-11-09
17396;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide petite size VII;;T/L E/W O/T S/T;PET I-VII;1;2018-11-09;2018-11-09
17397;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size III;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide size III, Beige;1;2018-11-09;2018-11-09
17398;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size IV;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide size IV, Beige;1;2018-11-09;2018-11-09
17399;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size V;;Medi UK Ltd;Class 3 (34-46mmHg), extra wide size V , Beige;1;2018-11-09;2018-11-09
17400;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment extra wide size V;;T/L E/W O/T S/T;I-VII;1;2018-11-09;2018-11-09
17401;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment petite size IV;;Medi UK Ltd;Class 3 (34-46mmHg), petite size IV, Beige;1;2018-11-09;2018-11-09
17402;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment petite size VI;;Medi UK Ltd;Class 3 (34-46mmHg), petite size VI, Beige;1;2018-11-09;2018-11-09
17403;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), petite size VII , Black;1;2018-11-09;2018-11-09
17404;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), petite size VII, Beige;1;2018-11-09;2018-11-09
17405;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment petite size VII;;T/L SILI TOP OP;PETITE;1;2018-11-09;2018-11-09
17406;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size I;;Medi UK Ltd;Class 3 (34-46mmHg), size I , Beige;1;2018-11-09;2018-11-09
17407;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size I;;T/L SILI TOP OP;;1;2018-11-09;2018-11-09
17408;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size II;;Medi UK Ltd;Class 3 (34-46mmHg), size II, Beige;1;2018-11-09;2018-11-09
17409;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size III;;Medi UK Ltd;Class 3 (34-46mmHg), size III, Beige;1;2018-11-09;2018-11-09
17410;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size IV;;Medi UK Ltd;Class 3 (34-46mmHg), size IV, Beige;1;2018-11-09;2018-11-09
17411;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size V;;Medi UK Ltd;Class 3 (34-46mmHg), size V, Beige;1;2018-11-09;2018-11-09
17412;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size V;;Medi UK Ltd;Class 3 (34-46mmHg), size V, Black;1;2018-11-09;2018-11-09
17413;Mediven Plus class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment size VI;;Medi UK Ltd;Class 3 (34-46mmHg), size VI, Beige;1;2018-11-09;2018-11-09
17414;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left petite size VI;;Medi UK Ltd;Class 3 (34-46mmHg), left petite size VI, Black;1;2018-11-09;2018-11-09
17415;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), left petite size VII, Beige;1;2018-11-09;2018-11-09
17416;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left petite size VII;;Medi UK Ltd;Class 3 (34-46mmHg), left petite size VII, Black;1;2018-11-09;2018-11-09
17417;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left size I;;Medi UK Ltd;Class 3 (34-46mmHg), left size I , Beige;1;2018-11-09;2018-11-09
17418;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left size I;;T/L W/A L O/T;I-VII;1;2018-11-09;2018-11-09
17419;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left size II;;Medi UK Ltd;Class 3 (34-46mmHg), left size II, Black;1;2018-11-09;2018-11-09
17420;Mediven Plus class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left size III;;Medi UK Ltd;Class 3 (34-46mmHg), left size III, Black;1;2018-11-09;2018-11-09
