AMP_NM;BNF_CODE;PRESENTATION;STRENGTH
Jobst Bella Lite class 2 (20-30mmHg) armsleeve with silicone band lymphoedema garment regular small;;BSN medical Ltd;Class 2 (20-30mmHg), regular small, Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with knitted band lymphoedema garment regular medium;;BSN medical Ltd;Class 2 (20-30mmHg), regular medium , Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with knitted band lymphoedema garment regular small;;BSN medical Ltd;Class 2 (20-30mmHg), regular small, Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with silicone band lymphoedema garment long large;;BSN medical Ltd;Class 2 (20-30mmHg), long large, Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with silicone band lymphoedema garment long medium;;BSN medical Ltd;Class 2 (20-30mmHg), long medium, Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with silicone band lymphoedema garment regular large;;BSN medical Ltd;Class 2 (20-30mmHg), regular large, Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with silicone band lymphoedema garment regular medium;;BSN medical Ltd;Class 2 (20-30mmHg), regular medium , Beige
Jobst Bella Lite class 2 (20-30mmHg) combined armsleeve with silicone band lymphoedema garment regular small;;BSN medical Ltd;Class 2 (20-30mmHg), regular small, Beige
Jobst Bella Lite class 2 (20-30mmHg) gauntlet with thumb lymphoedema garment medium;;BSN medical Ltd;Class 2 (20-30mmHg), medium, Beige
Jobst Bella Lite class 2 (20-30mmHg) gauntlet with thumb lymphoedema garment medium;;BSN medical Ltd;Class 2 (20-30mmHg), medium, Black
Jobst Bella Lite class 2 (20-30mmHg) gauntlet with thumb lymphoedema garment small;;BSN medical Ltd;Class 2 (20-30mmHg), small, Beige
Jobst Bella Lite class 2 (20-30mmHg) gauntlet with thumb lymphoedema garment small;;BSN medical Ltd;Class 2 (20-30mmHg), small, Black
Jobst Bellavar class 2 (23-32mmHg) below knee open toe lymphoedema garment regular size II;;BSN medical Ltd;Class 2 (23-32mmHg), regular size II, Pearl
Jobst Bellavar class 2 (23-32mmHg) thigh length open toe with knitted band lymphoedema garment standard size I;;BSN medical Ltd;Class 2 (23-32mmHg), standard size I , Sahara
Jobst Bellavar class 2 (23-32mmHg) thigh length open toe with silicone band lymphoedema garment standard size I;;BSN medical Ltd;Class 2 (23-32mmHg), standard size I , Sahara
Jobst Bellavar class 2 (23-32mmHg) thigh length open toe with silicone band lymphoedema garment standard size II;;BSN medical Ltd;Class 2 (23-32mmHg), standard size II, Sahara
Jobst Bellavar class 2 (23-32mmHg) thigh length open toe with silicone band lymphoedema garment standard size V;;BSN medical Ltd;Class 2 (23-32mmHg), standard size V, Sahara
Jobst Bellavar class 2 (23-32mmHg) tights open toe lymphoedema garment regular size I;;BSN medical Ltd;Class 2 (23-32mmHg), regular size I , Sahara
Jobst Bellavar class 2 (23-32mmHg) tights open toe lymphoedema garment regular size V;;BSN medical Ltd;Class 2 (23-32mmHg), regular size V, Pearl
Jobst Bellavar class 2 (23-32mmHg) tights open toe lymphoedema garment regular size V;;BSN medical Ltd;Class 2 (23-32mmHg), regular size V, Sahara
Jobst Bellavar class 3 (34-46mmHg) below knee open toe lymphoedema garment petite size III;;BSN medical Ltd;Class 3 (34-46mmHg), petite size III, Pearl
Jobst Bellavar class 3 (34-46mmHg) thigh length open toe with knitted band lymphoedema garment standard size VI;;BSN medical Ltd;Class 3 (34-46mmHg), standard size VI , Sahara
Jobst Bellavar class 3 (34-46mmHg) thigh length open toe with silicone band lymphoedema garment standard size I;;BSN medical Ltd;Class 3 (34-46mmHg), standard size I , Sahara
Jobst Bellavar class 3 (34-46mmHg) thigh length open toe with silicone band lymphoedema garment standard size II;;BSN medical Ltd;Class 3 (34-46mmHg), standard size II, Sahara
Jobst Bellavar class 3 (34-46mmHg) tights open toe lymphoedema garment regular size I;;BSN medical Ltd;Class 3 (34-46mmHg), regular size I , Sahara
Jobst Compri2 lite multi-layer compression bandage kit 18cm-25cm ankle circumference;;BANDAGE;10CMX2.5M
Jobst Compri2 lite multi-layer compression bandage kit 25cm-32cm ankle circumference;;BANDAGE;10CMX3.5M
Jobst Comprifore #1 bandage 10cm x 3.5m;;BANDAGE;10CMX3.5M
Jobst Comprifore #1 latex free bandage 10cm x 3.5m;;BANDAGE;10CMX3.5M
Jobst Comprifore #2 bandage 10cm x 4.5m;;BANDAGE;10CMX4.5M
Jobst Comprifore #2 latex free bandage 10cm x 4.5m;;BANDAGE;10CMX4.5M
Jobst Comprifore #3 bandage 10cm x 8.7m;;BANDAGE;10CMX8.7M
Jobst Comprifore #3 latex free bandage 10cm x 8.7m;;BANDAGE;10CMX8.7M
Jobst Comprifore #4 bandage 10cm x 2.5m;;BANDAGE;10CMX2.5M
Jobst Comprifore #4 latex free bandage 10cm x 2.5m;;BANDAGE;10CMX2.5M
Jobst Comprifore multi-layer compression bandage kit 18cm-25cm ankle circumference;;BANDAGE KIT;18-25CM
Jobst Elvarex Plus custom fit class 1 (15-21mmHg) gauntlet to elbow lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-12-03, Beige
Jobst Elvarex Plus custom fit class 1 (15-21mmHg) gauntlet to wrist lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-12-01, Beige
Jobst Elvarex Plus custom fit class 1 (18-21mmHg) foot cap with toes lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-12-02, Beige
Jobst Elvarex Plus custom fit class 2 (23-32mmHg) foot cap with toes lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-13-02, Beige
Jobst Elvarex Plus custom fit class 2 (23-32mmHg) gauntlet to elbow lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-13-03, Beige
Jobst Elvarex Plus custom fit class 2 (23-32mmHg) gauntlet to wrist lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-13-01, Beige
Jobst Elvarex Plus finger for class 1 (15-21mmHg) lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-A016, Beige
Jobst Elvarex Plus finger for class 2 (23-32mmHg) lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-A017, Beige
Jobst Elvarex Plus non-standard colour for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities , L-A008P, Black
Jobst Elvarex Plus non-standard colour for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities , U-A007P, Black
Jobst Elvarex Slipform for lymphoedema garment;;BSN medical Ltd;, L-A009, Beige
Jobst Elvarex Soft Slipform for lymphoedema garment;;BSN medical Ltd;, L-A011S, Beige
Jobst Elvarex Soft SoftFit for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities  , L-A016S, Beige
Jobst Elvarex Soft SoftFit for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities  , U-A018S, Beige
Jobst Elvarex Soft T-Heel for lymphoedema garment;;BSN medical Ltd;, L-A010S, Beige
Jobst Elvarex Soft adjustable waistband for lymphoedema garment;;BSN medical Ltd;, L-A013S, Beige
Jobst Elvarex Soft closed toe for lymphoedema garment;;BSN medical Ltd;, L-A001S, Beige
Jobst Elvarex Soft custom fit class 1 (15-21mmHg) armsleeve wrist to axilla lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-10-07, Beige
Jobst Elvarex Soft custom fit class 1 (15-21mmHg) seamless gauntlet to wrist lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-11-01, Beige
Jobst Elvarex Soft custom fit class 1 (18-21mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-10-04, Beige
Jobst Elvarex Soft custom fit class 1 (18-21mmHg) bermuda lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg),  , L1-10-26, Beige
Jobst Elvarex Soft custom fit class 1 (18-21mmHg) body bandage lymphoedema garment;;SOFT BODY BAND;L1-10-08
Jobst Elvarex Soft custom fit class 1 (18-21mmHg) capri pants lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg),  , L1-10-28, Beige
Jobst Elvarex Soft custom fit class 1 (18-21mmHg) seamless foot cap with toes lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-11-02, Beige
Jobst Elvarex Soft custom fit class 1 (18-21mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-10-06, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) armsleeve wrist to axilla lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-08-07, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-08-04, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) bermuda lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg),  , L2-08-26, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) body bandage lymphoedema garment;;SOFT B/BANDAGE;L2-08-08
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) seamless foot cap with toes lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-07-02, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) seamless gauntlet to elbow lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-07-03, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) seamless gauntlet to wrist lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , AC1-WF-WT, Beige
Jobst Elvarex Soft custom fit class 2 (23-32mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-08-06, Beige
Jobst Elvarex Soft custom fit class 3 (34-46mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 3 (34-46mmHg), , L3-09-04, Beige
Jobst Elvarex Soft custom fit class 3 (34-46mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 3 (34-46mmHg), , L3-09-06, Beige
Jobst Elvarex Soft non-standard colour for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities , L-A008S, Black
Jobst Elvarex Soft non-standard colour for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities , U-A007S, Black
Jobst Elvarex Soft seamless finger for class 1 (15-21mmHg) lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-A015, Beige
Jobst Elvarex Soft seamless finger for class 2 (23-32mmHg) lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-A014, Beige
Jobst Elvarex Soft silicone band for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities , L-A004S, Beige
Jobst Elvarex Soft silicone band for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities , U-A002S, Beige
Jobst Elvarex Soft waist attachment with garter belt for lymphoedema garment;;BSN medical Ltd;, L-A005S, Beige
Jobst Elvarex SoftFit for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities  , L-A016, Beige
Jobst Elvarex SoftFit for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities  , U-A018, Beige
Jobst Elvarex T-Heel for lymphoedema garment;;BSN medical Ltd;, L-A010, Beige
Jobst Elvarex adjustable waistband for lymphoedema garment;;BSN medical Ltd;, L-A013, Beige
Jobst Elvarex ankle pad for lymphoedema garment;;BSN medical Ltd;, L-A002, Beige
Jobst Elvarex closed toe for lymphoedema garment;;BSN medical Ltd;, L-A001, Beige
Jobst Elvarex custom fit class 1 (15-21mmHg) armsleeve to axilla with gauntlet lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-01-05, Beige
Jobst Elvarex custom fit class 1 (15-21mmHg) armsleeve wrist to axilla lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-01-07, Beige
Jobst Elvarex custom fit class 1 (15-21mmHg) gauntlet to wrist lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-01-01, Beige
Jobst Elvarex custom fit class 1 (18-21mmHg) below knee footless lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg),  , L1-01-24, Beige
Jobst Elvarex custom fit class 1 (18-21mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-01-04, Beige
Jobst Elvarex custom fit class 1 (18-21mmHg) body bandage lymphoedema garment;;BODY BANDAGE;L1-01-08
Jobst Elvarex custom fit class 1 (18-21mmHg) foot cap with toes lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-01-02, Beige
Jobst Elvarex custom fit class 1 (18-21mmHg) thigh length footless lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg),  , L1-01-16, Beige
Jobst Elvarex custom fit class 1 (18-21mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 1 (18-21mmHg), , L1-01-06, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) armsleeve to axilla with gauntlet lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-02-05, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) armsleeve wrist to axilla lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-02-07, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) below knee footless lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg),  , L2-02-24, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-02-04, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) bermuda lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg),  , L2-02-26, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) body bandage lymphoedema garment;;BODY BANDAGE;L2-02-08
Jobst Elvarex custom fit class 2 (23-32mmHg) foot cap with toes lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-02-02, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) gauntlet to elbow lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-02-03, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) gauntlet to wrist lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-02-01, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) thigh length footless lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg),  , L2-02-16, Beige
Jobst Elvarex custom fit class 2 (23-32mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , L2-02-06, Beige
Jobst Elvarex custom fit class 2 forte (23-32mmHg) armsleeve to axilla with gauntlet lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U3-03-05, Beige
Jobst Elvarex custom fit class 2 forte (23-32mmHg) armsleeve wrist to axilla lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U3-03-07, Beige
Jobst Elvarex custom fit class 2 forte (23-32mmHg) gauntlet to elbow lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U3-03-03, Beige
Jobst Elvarex custom fit class 3 (34-46mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 3 (34-46mmHg), , L3-03-04, Beige
Jobst Elvarex custom fit class 3 (34-46mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 3 (34-46mmHg), , L3-03-06, Beige
Jobst Elvarex custom fit class 3 forte (34-46mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 3 (34-46mmHg), , L3-04-04, Beige
Jobst Elvarex custom fit class 3 forte (34-46mmHg) body bandage lymphoedema garment;;BODY BANDAGE;L3-04-08
Jobst Elvarex custom fit class 3 forte (34-46mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 3 (34-46mmHg), , L3-04-06, Beige
Jobst Elvarex custom fit class 4 (49-70mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 4 (49-70mmHg), , L4-05-04, Beige
Jobst Elvarex custom fit class 4 (49-70mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 4 (49-70mmHg), , L4-05-06, Beige
Jobst Elvarex custom fit class 4 super (60-90mmHg) below knee lymphoedema garment;;BSN medical Ltd;Class 4 (60-90mmHg), , L5-06-04, Beige
Jobst Elvarex custom fit class 4 super (60-90mmHg) thigh length lymphoedema garment;;BSN medical Ltd;Class 4 (60-90mmHg), , L5-06-06, Beige
Jobst Elvarex finger for class 1 (15-21mmHg) lymphoedema garment;;BSN medical Ltd;Class 1 (15-21mmHg), , U1-A009, Beige
Jobst Elvarex finger for class 2 (23-32mmHg) lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U2-A011, Beige
Jobst Elvarex finger for class 2 forte (23-32mmHg) lymphoedema garment;;BSN medical Ltd;Class 2 (23-32mmHg), , U3-A013, Beige
Jobst Elvarex fly for men for lymphoedema garment;;BSN medical Ltd;, L-A012, Beige
Jobst Elvarex leg extension for lymphoedema garment;;BSN medical Ltd;, L-A007, Beige
Jobst Elvarex non-standard colour for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities , L-A008, Black
Jobst Elvarex non-standard colour for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities , U-A007, Black
Jobst Elvarex shoulder cap for lymphoedema garment;;BSN medical Ltd;, U-A003, Beige
Jobst Elvarex silicone band for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities , L-A004, Beige
Jobst Elvarex silicone band for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities , U-A002, Beige
Jobst Elvarex waist attachment with garter belt for lymphoedema garment;;BSN medical Ltd;, L-A005, Beige
Jobst Elvarex zipper for lymphoedema garment lower extremities;;BSN medical Ltd;lower extremities , L-A003, Beige
Jobst Elvarex zipper for lymphoedema garment upper extremities;;BSN medical Ltd;upper extremities , U-A001, Beige
Jobst FarrowWrap (20-30mmHg) lite armpiece lymphoedema garment long large left;;BSN medical Ltd;Class  (20-30mmHg), long large left , Beige
Jobst FarrowWrap (20-30mmHg) lite armpiece lymphoedema garment long large right;;BSN medical Ltd;Class  (20-30mmHg), long large right, Beige
Jobst FarrowWrap (20-30mmHg) lite armpiece lymphoedema garment regular large left;;BSN medical Ltd;Class  (20-30mmHg), regular large left, Beige
Jobst FarrowWrap (20-30mmHg) lite armpiece lymphoedema garment regular large right;;BSN medical Ltd;Class  (20-30mmHg), regular large right, Beige
Jobst FarrowWrap (20-30mmHg) lite armpiece lymphoedema garment regular medium right;;BSN medical Ltd;Class  (20-30mmHg), regular medium right, Beige
Jobst FarrowWrap (20-30mmHg) lite armpiece lymphoedema garment short medium right;;BSN medical Ltd;Class  (20-30mmHg), short medium right, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment long extra small;;BSN medical Ltd;Class  (20-30mmHg), long extra small, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment long large;;BSN medical Ltd;Class  (20-30mmHg), long large, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment long medium;;BSN medical Ltd;Class  (20-30mmHg), long medium, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment long small;;BSN medical Ltd;Class  (20-30mmHg), long small, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment regular extra large;;BSN medical Ltd;Class  (20-30mmHg), regular extra large, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment regular extra small;;BSN medical Ltd;Class  (20-30mmHg), regular extra small, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment regular large;;BSN medical Ltd;Class  (20-30mmHg), regular large, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment regular medium;;BSN medical Ltd;Class  (20-30mmHg), regular medium, Beige
Jobst FarrowWrap (20-30mmHg) lite footpiece lymphoedema garment regular small;;BSN medical Ltd;Class  (20-30mmHg), regular small, Beige
Jobst FarrowWrap (20-30mmHg) lite gauntlet lymphoedema garment large;;BSN medical Ltd;Class  (20-30mmHg), large  , Beige
Jobst FarrowWrap (20-30mmHg) lite gauntlet lymphoedema garment medium;;BSN medical Ltd;Class  (20-30mmHg), medium  , Beige
Jobst FarrowWrap (20-30mmHg) lite legpiece lymphoedema garment long extra large;;BSN medical Ltd;Class  (20-30mmHg), long extra large , Beige
