AMP_NM;BNF_CODE;PRESENTATION;STRENGTH
Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size II;;Haddenham Healthcare Ltd;Class 3 (34-46mmHg), long size II, American tan
Haelan 0.0125% cream;1304000T0BBAAAA;Cream;0%
Haelan 0.0125% cream;1304000T0BBAAAA;Cream;0.01%
Haelan 0.0125% ointment;1304000T0BBACBA;Ointment;0%
Haelan 0.0125% ointment;1304000T0BBACBA;Ointment;0.01%
Haelan 4micrograms/square cm tape 7.5cm;1304000T0BBAGCC;Impregnated dressing;7.5CMX200
Haelan 4micrograms/square cm tape 7.5cm;1304000T0BBAGCC;Impregnated dressing;7.5CMX20C
Haelan 4micrograms/square cm tape 7.5cm;1304000T0BBAGCC;Impregnated dressing;7.5CMX50C
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge;;SCREW ON NEEDLE;10MM/29G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge;;SCREW ON NEEDLE;10MM/29G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge;;SCREW ON NEEDLE;12MM/29G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge;;SCREW ON NEEDLE;12MM/29G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge;;SCREW ON NEEDLE;4MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge;;SCREW ON NEEDLE;4MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge;;SCREW ON NEEDLE;5MM/31G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge;;SCREW ON NEEDLE;5MM/31G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge;;SCREW ON NEEDLE;5MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge;;SCREW ON NEEDLE;5MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge;;SCREW ON NEEDLE;6MM/31G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge;;SCREW ON NEEDLE;6MM/31G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge;;SCREW ON NEEDLE;6MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge;;SCREW ON NEEDLE;6MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge;;SCREW ON NEEDLE;8MM/31G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge;;SCREW ON NEEDLE;8MM/31G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge;;SCREW ON NEEDLE;8MM/32G
HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge;;SCREW ON NEEDLE;8MM/32G
Haldol 10mg tablets;0402010J0BDABAL;Tablet;10mg
Haldol 2mg/ml oral solution;0402010J0BDACAG;Oral solution;10mg/5ml
Haldol 5mg tablets;0402010J0BDAAAK;Tablet;5mg
Haldol 5mg/1ml solution for injection ampoules;0402010J0BDAEAC;Solution for injection;5mg/1ml
Haldol decanoate 100mg/1ml solution for injection ampoules;0402020T0BBABAB;Solution for injection;100mg/1ml
Haldol decanoate 50mg/1ml solution for injection ampoules;0402020T0BBAAAA;Solution for injection;50mg/1ml
Half Beta-Prograne 80mg modified-release capsules;0204000R0BNABAA;Modified-release capsule;80mg
Half Securon SR 120mg tablets;0206020T0BDAGAU;Modified-release tablet;120mg
Half Sinemet CR 25mg/100mg tablets;0409010N0BBAFAG;Modified-release tablet;25mg/100mg
Haliborange Vitamins A, C & D chewable tablets;090607000BBKUA0;Chewable tablet;
Hapoctasin 52.5micrograms/hour transdermal patches;0407020B0BGABAF;Transdermal patch;52.5microgram/hour
Harmony Duo two piece ostomy system Flexifit wafer with hydrocolloid surround;;Two piece ostomy systems;FHDF1332,13mm-32mm
Harmony Duo two piece ostomy system Flexifit wafer with hydrocolloid surround;;Two piece ostomy systems;FHDF1350,13mm-50mm
Harmony Duo two piece ostomy system Flexifit wafer with hydrocolloid surround;;Two piece ostomy systems;FHDF1370,13mm-70mm
Harmony Duo two piece ostomy system colostomy bag with filter, large;;Two piece ostomy systems;HDCL1332,13mm-32mm,large
Harmony Duo two piece ostomy system colostomy bag with filter, large;;Two piece ostomy systems;HDCL1370,13mm-70mm,large
Harmony Duo two piece ostomy system colostomy bag with filter, large;;Two piece ostomy systems;HDCL1332,13mm-32mm,large
Harmony Duo two piece ostomy system colostomy bag with filter, large;;Two piece ostomy systems;HDCL1370,13mm-70mm,large
Harmony Duo two piece ostomy system colostomy bag with filter, mini;;Two piece ostomy systems;HDCM1332,13mm-32mm,mini
Harmony Duo two piece ostomy system colostomy bag with filter, mini;;Two piece ostomy systems;HDCM1350,13mm-50mm,mini
Harmony Duo two piece ostomy system colostomy bag with filter, mini;;Two piece ostomy systems;HDCM1370,13mm-70mm,mini
Harmony Duo two piece ostomy system colostomy bag with filter, standard;;Two piece ostomy systems;HDC1332,13mm-32mm,standard
Harmony Duo two piece ostomy system colostomy bag with filter, standard;;Two piece ostomy systems;HDC1350,13mm-50mm,standard
Harmony Duo two piece ostomy system colostomy bag with filter, standard;;Two piece ostomy systems;HDC1370,13mm-70mm,standard
Harmony Duo two piece ostomy system colostomy bag with filter, standard;;Two piece ostomy systems;HDC1350,13mm-50mm,standard
Harmony Duo two piece ostomy system flexible wafer;;Two piece ostomy systems;HDF1332,13mm-32mm
Harmony Duo two piece ostomy system flexible wafer;;Two piece ostomy systems;HDF1350,13mm-50mm
Harmony Duo two piece ostomy system flexible wafer;;Two piece ostomy systems;HDF1370,13mm-70mm
Harmony Duo two piece ostomy system flexible wafer;;Two piece ostomy systems;HDF1350,13mm-50mm
Harmony Duo two piece ostomy system flexible wafer;;Two piece ostomy systems;HDF1370,13mm-70mm
Harmony Duo two piece ostomy system ileostomy bag with filter, large;;Two piece ostomy systems;HDDL1350,13mm-50mm,large
Harmony Duo two piece ostomy system ileostomy bag with filter, large;;Two piece ostomy systems;HDDL1370,13mm-70mm,large
Harmony Duo two piece ostomy system ileostomy bag with filter, standard;;Two piece ostomy systems;HDD1332,13mm-32mm,standard
Harmony Duo two piece ostomy system ileostomy bag with filter, standard;;Two piece ostomy systems;HDD1350,13mm-50mm,standard
Harmony Duo two piece ostomy system ileostomy bag with filter, standard;;Two piece ostomy systems;HDD1370,13mm-70mm,standard
Harmony Duo two piece ostomy system ileostomy bag with filter, standard;;Two piece ostomy systems;HDD1350,13mm-50mm,standard
Harmony Duo two piece ostomy system standard convex wafer with Flexifit;;Two piece ostomy systems;XFHD1325,Starter hole 13mm-25mm,standard
Harmony Duo two piece ostomy system standard convex wafer with Flexifit;;Two piece ostomy systems;XFHD1338,Starter hole 13mm-38mm,standard
Harmony Duo two piece ostomy system standard convex wafer with Flexifit;;Two piece ostomy systems;XFHD1352,Starter hole 13mm-52mm,standard
Harmony Duo two piece ostomy system standard convex wafer with Flexifit;;Two piece ostomy systems;XFHD1338,Starter hole 13mm-38mm,standard
Harmony Duo two piece ostomy system standard wafer;;Two piece ostomy systems;HD1332,13mm-32mm,standard
Harmony Duo two piece ostomy system standard wafer;;Two piece ostomy systems;HD1350,13mm-50mm,standard
Harmony Duo two piece ostomy system standard wafer;;Two piece ostomy systems;HD1332,13mm-32mm,standard
Harmony Duo two piece ostomy system standard wafer with Flexifit;;Two piece ostomy systems;FHD1350,13mm-50mm,standard
Harmony Duo two piece ostomy system standard wafer with Flexifit;;Two piece ostomy systems;FHD1350,13mm-50mm,standard
Havrix Junior Monodose vaccine suspension for injection 0.5ml pre-filled syringes;140400030BBADAD;Suspension for injection;
Havrix Junior Monodose vaccine suspension for injection 0.5ml vials;140400030BBAFAJ;Suspension for injection;
Havrix Monodose vaccine suspension for injection 1ml pre-filled syringes;140400030BBACAC;Suspension for injection;
Havrix Monodose vaccine suspension for injection 1ml vials;140400030BBAEAK;Suspension for injection;
Haymine tablets;0310000E0BBAAAA;Tablet;15mg /  10mg
HealthAid Vitamin B12 1000microgram modified-release tablets;0901020D0BEAAAH;Modified-release tablet;1mg
HealthAid Vitamin B2 100mg modified-release tablets;090602500BBBEA0;Modified-release tablet;100mg
HealthAid Vitamin D3 200units/drop oral drops;0906040G0CYAADA;Oral drops;200unit/drop
Healthgard I.V. Film dressing 7cm x 9cm;;DRESSING;7CMX9CM
Hedrin 4% lotion;1310040V0BBAAAA;Liquid;0
Hedrin 4% lotion;1310040V0BBAAAA;Liquid;4%
Hedrin 4% lotion;1310040V0BBAAAA;Liquid;4.00%
Hedrin Once liquid gel;;GEL;
Hedrin Once liquid gel;;GEL;
Hedrin Once spray gel;;GEL;
Hei-Clean soft tracheostomy cleaning brush extra small;;TRACH/LARYNGECT;71 0010
Hei-Clean tracheostomy cleaning brush XX small;;TRACH/LARYNGECT;71 0010
Helicobacter Test INFAI breath test kit;010300000BBAAAA;Powder;75mg
Helicobacter Test INFAI for children breath test kit;010300000BBAEAE;Powder;45mg
Hemabate 250micrograms/1ml solution for injection ampoules;0701010D0BBAAAA;Solution for injection;250microgram/1ml
Hemocane cream;0107010N0BCABAD;Cream;
Heparin sodium 1,000units/1ml solution for injection ampoules;0208010K0AAA7A7;Solution for injection;1000unit/1ml
Heparin sodium 10,000units/10ml solution for injection ampoules;0208010K0AAA2A2;Solution for injection;10000unit/10ml
Heparin sodium 200units/2ml I.V. flush solution ampoules;0208010P0AAABAB;AMPOULES;100U/ML
Heparin sodium 25,000units/1ml solution for injection ampoules;0208010K0AABFBF;Solution for injection;25000unit/1ml
Heparin sodium 25,000units/5ml solution for injection ampoules;0208010K0AABCBC;Solution for injection;25000unit/5ml
Heparin sodium 5,000units/0.2ml solution for injection ampoules;0208010K0AAALAL;Solution for injection;5000unit/0.2ml
Heparin sodium 5,000units/1ml solution for injection ampoules;0208010K0AAA9A9;Solution for injection;5000unit/1ml
Heparin sodium 5,000units/5ml solution for injection ampoules;0208010K0AAA8A8;Solution for injection;5000unit/5ml
Heparin sodium 50units/5ml I.V. flush solution ampoules;0208010P0AAADAD;AMPOULES;10U/ML
Hepatyrix vaccine suspension for injection 1ml pre-filled syringes;1404000ADBBAAAA;Suspension for injection;/
Hero H-2 Lite layer 2 bandage 10cm x 5m;;BANDAGE;10CMX5M
Hero H-2 Lite layer 2 bandage 10cm x 5m;;BANDAGE;10CMX5M
Hero H-2 Lite multi-layer compression bandage kit 18cm-25cm ankle circumference;;BANDAGE KIT;18-25CM
Hero H-2 XL layer 2 bandage 10cm x 6m;;BANDAGE;10CMX6M
Hero H-2 layer 1 bandage 10cm x 3m;;BANDAGE;10CMX3M
Herpid 5% topical solution;1310030I0BBAAAD;Liquid;5%
Hexopal 500mg tablets;0206040AFBCAAAA;Tablet;500mg
Hexopal Forte 750mg tablets;0206040AFBCABAB;Tablet;750mg
Hi-Slip Kit hydrophilic catheter male 8Ch;;NELATON  CATHETER MALE;HS.KM4008
Hi-Slip Plus hydrophilic catheter female 8Ch;;NELATON  CATHETER FEMALE;HS.PF2008
Hi-Slip Plus hydrophilic catheter male 8Ch;;NELATON  CATHETER MALE;HS.PM4008
Hi-Slip Plus hydrophilic catheter male Tiemann tip 10Ch;;NELATON  CATHETER MALE;HS.PT4010
Hi-Slip Plus hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.PP2006
Hi-Slip Plus hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.PP3006
Hi-Slip Plus hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.PP2006
Hi-Slip Plus hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.PP3006
Hi-Slip hydrophilic catheter female 8Ch;;NELATON  CATHETER FEMALE;HS.SF2008
Hi-Slip hydrophilic catheter female 8Ch;;NELATON  CATHETER FEMALE;HS.SF2008
Hi-Slip hydrophilic catheter male 22Ch;;NELATON  CATHETER MALE;HS.SM4022
Hi-Slip hydrophilic catheter male 8Ch;;NELATON  CATHETER MALE;HS.SM4008
Hi-Slip hydrophilic catheter male 8Ch;;NELATON  CATHETER MALE;HS.SM4008
Hi-Slip hydrophilic catheter male Tiemann tip 10Ch;;NELATON  CATHETER MALE;HS.ST4010
Hi-Slip hydrophilic catheter male Tiemann tip 10Ch;;NELATON  CATHETER MALE;HS.ST4010
Hi-Slip hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.SP2006
Hi-Slip hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.SP3006
Hi-Slip hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.SP2006
Hi-Slip hydrophilic catheter paediatric 6Ch;;NELATON  CATHETER PAEDIATRIC;HS.SP3006
HiBi Liquid Hand Rub+ 0.5% solution;1311020L0BFAAAL;Liquid;0.50%
HiBi Liquid Hand Rub+ 0.5% solution;1311020L0BFAAAL;Liquid;1%
HiLINE Activ medium support hernia belt with lace front for left side stoma extra large;;Ostomy belts;Res 10al,57mm-70mm,Black,extra large,left
HiLINE Activ medium support hernia belt with lace front for left side stoma large;;Ostomy belts;Res 10al,57mm-70mm,White,large,left
HiLINE Activ medium support hernia belt with lace front for left side stoma small;;Ostomy belts;Res 10al,57mm-70mm,Black,small,left
HiLINE Activ medium support hernia belt with lace front for left side stoma small;;Ostomy belts;Res 10al,57mm-70mm,White,small,left
HiLINE Activ medium support hernia belt without lace front for left side stoma extra large;;Ostomy belts;Res 9al,57mm-70mm,Black,extra large,left
HiLINE Activ medium support hernia belt without lace front for left side stoma large;;Ostomy belts;Res 9al,57mm-70mm,Light blue,large,left
HiLINE Activ medium support hernia belt without lace front for left side stoma large;;Ostomy belts;Res 9al,57mm-70mm,White,large,left
HiLINE Activ medium support hernia belt without lace front for left side stoma medium;;Ostomy belts;Res 9bl,70mm-82mm,Black,medium,left
HiLINE Activ medium support hernia belt without lace front for left side stoma medium;;Ostomy belts;Res 9bl,70mm-82mm,Black,medium,left
HiLINE Activ medium support hernia belt without lace front for left side stoma small;;Ostomy belts;Res 9al,57mm-70mm,Black,small,left
HiLINE Activ medium support hernia belt without lace front for left side stoma small;;Ostomy belts;Res 9bl,70mm-82mm,Black,small,left
HiLINE Activ medium support hernia belt without lace front for right side stoma XX large;;Ostomy belts;Res 9ar,57mm-70mm,Black,XX large,right
HiLINE Activ medium support hernia belt without lace front for right side stoma extra large;;Ostomy belts;Res 9ar,57mm-70mm,Black,extra large,right
HiLINE Activ medium support hernia belt without lace front for right side stoma extra large;;Ostomy belts;Res 9br,70mm-82mm,Black,extra large,right
HiLINE Activ medium support hernia belt without lace front for right side stoma extra small;;Ostomy belts;Res 9br,70mm-82mm,Black,extra small,right
HiLINE Activ medium support hernia belt without lace front for right side stoma large;;Ostomy belts;Res 9ar,57mm-70mm,Black,large,right
HiLINE Activ medium support hernia belt without lace front for right side stoma large;;Ostomy belts;Res 9br,70mm-82mm,Black,large,right
HiLINE Activ medium support hernia belt without lace front for right side stoma large;;Ostomy belts;Res 9ar,57mm-70mm,Black,large,right
HiLINE Activ medium support hernia belt without lace front for right side stoma medium;;Ostomy belts;Res 9ar,57mm-70mm,Black,medium,right
HiLINE Activ medium support hernia belt without lace front for right side stoma medium;;Ostomy belts;Res 9br,70mm-82mm,Black,medium,right
HiLINE Activ medium support hernia belt without lace front for right side stoma medium;;Ostomy belts;Res 9br,70mm-82mm,Navy,medium,right
HiLINE Activ medium support hernia belt without lace front for right side stoma medium;;Ostomy belts;Res 9br,70mm-82mm,White,medium,right
HiLINE Activ medium support hernia belt without lace front for right side stoma medium;;Ostomy belts;Res 9ar,57mm-70mm,Black,medium,right
HiLINE Activ medium support hernia belt without lace front for right side stoma medium;;Ostomy belts;Res 9br,70mm-82mm,Black,medium,right
HiLINE Activ medium support hernia belt without lace front for right side stoma small;;Ostomy belts;Res 9ar,57mm-70mm,Black,small,right
HiLINE Activ medium support made to measure hernia belt without lace front for left side stoma large;;Ostomy belts;Res 9cl,Black,large,left
HiLINE Activ medium support made to measure hernia belt without lace front for left side stoma medium;;Ostomy belts;Res 9cl,Black,medium,left
HiLINE Activ medium support made to measure hernia belt without lace front for right side stoma small;;Ostomy belts;Res 9cr,White,small,right
HiLINE CoverSURE LIGHT custom-made bag cover;;Ostomy bag covers;ResC6,White
HiLINE CoverSURE LIGHT custom-made bag cover;;Ostomy bag covers;ResC7,Beige
HiLINE CoverSURE LIGHT custom-made bag cover;;Ostomy bag covers;ResC8,Black
